,USDCAD Curncy,S&P 500 Total Return Index,S&P/TSX Composite Total Return Index,USGG2YR Index,USGG12M Index,GCAN2YR Index,GCAN12M Index,CL1 Comdty,XAU Curncy,HG1 Comdty,US0003M Index,GCAN3M Index,DXY Curncy,USDJPY Curncy
2016-03-24,1.3248,3827.135,42270.06,0.8689,0.6058,0.565,0.54,39.46,1216.82,222.45,0.6286,0.459,96.142,112.9
2016-03-25,1.327,3827.135,42270.06,0.8689,0.6058,0.565,0.546,39.46,1217.05,#N/A,#N/A,0.478,96.273,113.08
2016-03-28,1.3187,3829.257,42372.16,0.865,0.616,0.563,0.538,39.39,1221.71,224.15,#N/A,0.455,95.943,113.45
2016-03-29,1.3074,3863.804,42520.76,0.7843,0.5802,0.513,0.523,38.28,1242.2,220.85,0.63085,0.456,95.16,112.7
2016-03-30,1.2966,3881.014,42767.88,0.7567,0.6047,0.533,0.53,38.32,1225.02,219,0.6251,0.453,94.841,112.43
2016-03-31,1.3004,3873.112,42737.72,0.7211,0.5804,0.542,0.55,38.34,1232.75,218.3,0.6286,0.454,94.586,112.57
2016-04-01,1.3011,3897.662,42588.67,0.7224,0.5957,0.546,0.549,36.79,1222.6,216.3,0.6291,0.455,94.619,111.69
2016-04-04,1.3088,3886.003,42258.2,0.7361,0.5804,0.547,0.55,35.7,1215.43,214.05,0.6301,0.454,94.51,111.34
2016-04-05,1.3137,3846.586,42158.41,0.72,0.5497,0.521,0.539,35.89,1231.35,213.8,0.6266,0.463,94.631,110.34
2016-04-06,1.3089,3888.412,42322.12,0.7317,0.5446,0.545,0.538,37.75,1222.47,214.35,0.6306,0.469,94.43,109.79
2016-04-07,1.3145,3841.981,42065.24,0.6878,0.5139,0.528,0.535,37.26,1240.45,207.65,0.6288,0.47,94.482,108.21
2016-04-08,1.2988,3852.724,42485.16,0.695,0.5139,0.567,0.55,39.72,1240.69,208.7,0.6308,0.478,94.235,108.07
2016-04-11,1.2898,3842.167,42567.88,0.6987,0.5088,0.557,0.55,40.36,1257.88,209.05,0.62985,0.486,93.95,107.94
2016-04-12,1.2759,3879.416,43071.04,0.7385,0.5241,0.583,0.555,42.17,1255.63,214.7,0.6296,0.487,93.959,108.54
2016-04-13,1.2817,3918.953,43358.07,0.7464,0.5241,0.574,0.561,41.76,1242.47,216.8,0.62835,0.493,94.744,109.34
2016-04-14,1.2844,3920.027,43348.38,0.7663,0.5292,0.598,0.566,41.5,1227.89,217.1,0.63285,0.506,94.902,109.4
2016-04-15,1.2822,3916.168,43249.78,0.7335,0.5088,0.593,0.57,40.36,1233.99,215.3,0.6331,0.512,94.696,108.76
2016-04-18,1.2784,3941.856,43512.59,0.7414,0.5037,0.598,0.572,39.78,1232.49,216.45,0.63435,0.517,94.49,108.82
2016-04-19,1.2671,3954.011,43980.46,0.7574,0.5037,0.615,0.595,41.08,1250.19,222.35,0.63485,0.548,93.976,109.21
2016-04-20,1.2655,3957.247,44122.77,0.7937,0.4986,0.625,0.599,42.63,1244.25,223.8,0.6351,0.565,94.492,109.84
2016-04-21,1.2735,3936.802,44059.69,0.8058,0.5241,0.636,0.589,43.18,1248.05,225.1,0.6381,0.56,94.599,109.46
2016-04-22,1.2672,3937.003,44036.83,0.8178,0.5292,0.679,0.6,43.73,1233.03,226.45,0.63585,0.554,95.116,111.79
2016-04-25,1.2678,3929.878,43789.45,0.8299,0.5343,0.698,0.61,42.64,1237.97,225.25,0.63385,0.56,94.842,111.2
2016-04-26,1.2604,3937.227,43832.16,0.8608,0.5445,0.697,0.61,44.04,1243.4,224.2,0.63435,0.558,94.573,111.31
2016-04-27,1.2599,3944.021,44090.77,0.8173,0.5702,0.678,0.594,45.33,1245.83,221.65,0.63835,0.56,94.387,111.46
2016-04-28,1.2555,3907.882,44102.72,0.7816,0.5549,0.672,0.606,46.03,1266.26,222.45,0.6366,0.558,93.761,108.11
2016-04-29,1.2556,3888.127,44309.23,0.7816,0.5497,0.692,0.604,45.92,1293.53,227.9,0.6366,0.56,93.082,106.5
2016-05-02,1.253,3918.527,44036.65,0.7896,0.5446,0.689,0.625,44.78,1291.55,226.15,#N/A,0.546,92.626,106.41
2016-05-03,1.2724,3884.628,43535.01,0.754,0.5242,0.643,0.601,43.65,1286.5,221.45,0.6329,0.535,92.944,106.6
2016-05-04,1.2869,3862.396,43294.66,0.7381,0.5037,0.58,0.58,43.78,1279.68,218.3,0.6341,0.528,93.179,107.01
2016-05-05,1.2853,3862.402,43295.65,0.7182,0.5037,0.567,0.574,44.32,1277.74,215.1,0.6318,0.518,93.78,107.26
2016-05-06,1.2909,3875.184,43516.26,0.734,0.5037,0.56,0.568,44.66,1288.99,215.1,0.6296,0.509,93.888,107.12
2016-05-09,1.2962,3878.141,43079.14,0.706,0.4884,0.529,0.544,43.44,1263.88,210.4,0.6296,0.505,94.128,108.32
2016-05-10,1.291,3926.626,43750.4,0.722,0.4986,0.528,0.539,44.66,1265.84,209,0.6281,0.495,94.29,109.27
2016-05-11,1.2853,3891.13,43793.37,0.7279,0.5037,0.539,0.547,46.23,1277.21,210.1,0.6266,0.504,93.823,108.41
2016-05-12,1.2846,3890.848,43807.28,0.754,0.519,0.566,0.568,46.7,1263.68,207.3,0.6261,0.522,94.15,109.02
2016-05-13,1.294,3858.17,43692.63,0.7459,0.5241,0.55,0.563,46.21,1273.45,207.5,0.6276,0.52,94.608,108.63
2016-05-16,1.2895,3896.355,44156.66,0.7863,0.5343,0.565,0.572,47.72,1274.16,209.1,0.6261,0.521,94.572,109.03
2016-05-17,1.2909,3860.881,44238.57,0.8309,0.5598,0.583,0.587,48.31,1278.95,209.2,0.6251,0.54,94.548,109.14
2016-05-18,1.3034,3862.25,43950.69,0.8918,0.6058,0.638,0.61,48.19,1258.5,208.15,0.6356,0.543,95.08,110.19
2016-05-19,1.3094,3847.974,43926.53,0.8819,0.6161,0.623,0.609,48.16,1254.75,206.3,0.6539,0.533,95.287,109.96
2016-05-20,1.3113,3871.75,44253.76,0.8763,0.6263,0.624,0.608,47.75,1251.98,205.85,0.6613,0.535,95.334,110.15
2016-05-23,1.3143,3863.815,44253.76,0.8969,0.6467,0.624,0.608,48.08,1249.13,205.75,0.6623,0.558,95.231,109.24
2016-05-24,1.3123,3916.767,44359.52,0.9094,0.6365,0.629,0.608,48.62,1227.21,206.95,0.6653,0.534,95.571,109.99
2016-05-25,1.302,3944.325,44684.72,0.9185,0.6725,0.639,0.608,49.56,1224.41,210.5,0.66655,0.54,95.354,110.19
2016-05-26,1.2979,3944.051,44670.34,0.8671,0.6469,0.616,0.607,49.48,1219.8,210.65,0.67405,0.542,95.168,109.76
2016-05-27,1.3021,3961.666,44866,0.9086,0.6827,0.645,0.61,49.33,1212.38,211.4,0.67305,0.532,95.521,110.31
2016-05-30,1.3049,3961.666,44814.6,0.9086,0.6827,0.652,0.61,49.33,1204.95,#N/A,#N/A,0.542,95.521,111.12
2016-05-31,1.3093,3957.95,44750.64,0.877,0.6725,0.614,0.607,49.1,1215.32,209.55,0.6858,0.548,95.891,110.73
2016-06-01,1.3078,3963.099,44756.22,0.8988,0.6725,0.588,0.607,49.01,1212.98,207.3,0.6813,0.524,95.455,109.54
2016-06-02,1.3096,3974.76,44990.26,0.8869,0.6622,0.564,0.581,49.17,1211,207,0.6801,0.515,95.564,108.87
2016-06-03,1.2937,3963.233,45276.22,0.7716,0.5804,0.506,0.551,48.62,1244.2,211.3,0.68215,0.509,94.029,106.53
2016-06-06,1.2817,3982.742,45433.89,0.7953,0.5855,0.547,0.563,49.69,1245.34,211.75,0.66065,0.513,93.902,107.56
2016-06-07,1.2735,3987.963,45729.04,0.7833,0.5752,0.526,0.554,50.36,1243.81,205.1,0.6566,0.519,93.828,107.37
2016-06-08,1.2693,4001.982,45573.4,0.7752,0.5701,0.519,0.549,51.23,1262.8,206.15,0.658,0.516,93.59,106.99
2016-06-09,1.2724,3995.28,45340.7,0.767,0.565,0.517,0.546,50.56,1269.8,203.9,0.65605,0.514,93.953,107.1
2016-06-10,1.2783,3958.68,44695.99,0.7265,0.5394,0.501,0.544,49.07,1274.24,203.05,0.6556,0.516,94.571,106.97
2016-06-13,1.2837,3927.727,44581.7,0.7143,0.5292,0.489,0.542,48.88,1283.86,205.35,0.6525,0.525,94.362,106.26
2016-06-14,1.2872,3920.929,44238.58,0.7221,0.5343,0.495,0.524,48.49,1285.72,204.05,0.6548,0.527,94.928,106.11
2016-06-15,1.2912,3914.023,44370.48,0.6696,0.4986,0.48,0.52,48.01,1291.75,209.1,0.65635,0.513,94.61,106.01
2016-06-16,1.2967,3926.93,44245.1,0.6854,0.4934,0.511,0.519,46.21,1278.43,204.8,0.6466,0.507,94.569,104.26
2016-06-17,1.2894,3914.149,44306.78,0.6927,0.4934,0.518,0.519,47.98,1298.65,205.1,0.6444,0.509,94.206,104.16
2016-06-20,1.2806,3936.912,44670.98,0.7451,0.5292,0.581,0.55,49.37,1289.9,209.3,0.6465,0.513,93.611,103.94
2016-06-21,1.2817,3947.939,44662.18,0.763,0.5292,0.606,0.557,48.85,1268.12,211.6,0.64185,0.523,94.017,104.75
2016-06-22,1.2844,3941.454,44638.5,0.7433,0.5446,0.598,0.56,49.13,1266.22,213.55,0.6401,0.524,93.716,104.41
2016-06-23,1.2753,3994.18,45045.82,0.7788,0.5753,0.622,0.572,50.11,1256.84,216.25,0.6401,0.522,93.529,106.16
2016-06-24,1.3004,3850.699,44294.43,0.627,0.468,0.54,0.524,47.64,1315.75,211.05,0.6236,0.504,95.448,102.22
2016-06-27,1.3072,3781.015,43650.06,0.5935,0.4425,0.488,0.502,46.33,1324.6,212.2,0.6271,0.496,96.544,102
2016-06-28,1.3025,3849.045,44173.42,0.6132,0.4374,0.499,0.519,47.85,1311.79,217.05,0.6311,0.497,96.245,102.75
2016-06-29,1.2935,3915.101,44793.25,0.6368,0.4527,0.55,0.519,49.88,1319.15,218.35,0.6461,0.498,95.769,102.83
2016-06-30,1.2924,3968.206,44903.83,0.5817,0.4323,0.518,0.515,48.33,1321.9,219.45,0.6541,0.492,96.143,103.2
2016-07-01,1.2912,3976.678,44903.83,0.5893,0.4425,0.518,0.521,48.99,1341.35,221.5,0.65335,0.513,95.649,102.52
2016-07-04,1.2846,3976.678,45524.28,0.5893,0.4425,0.517,0.517,48.99,1350.79,#N/A,0.65635,0.494,95.649,102.56
2016-07-05,1.298,3949.719,45398.81,0.5497,0.4271,0.493,0.51,46.6,1356.45,218.15,0.6571,0.495,96.166,101.74
2016-07-06,1.2962,3972.264,45461.28,0.5773,0.4373,0.485,0.498,47.43,1363.78,215.15,0.6611,0.473,96.053,101.32
2016-07-07,1.3002,3969.193,45152.67,0.5892,0.4475,0.466,0.5,45.14,1360.45,212.25,0.6646,0.474,96.328,100.77
2016-07-08,1.3044,4029.75,45560.04,0.605,0.4577,0.466,0.498,45.41,1366.33,211.85,0.6671,0.475,96.302,100.54
2016-07-11,1.3117,4043.489,45886.06,0.653,0.4935,0.474,0.5,44.76,1355.4,214.7,0.6691,0.475,96.571,102.8
2016-07-12,1.3042,4071.853,46256.01,0.6891,0.4935,0.505,0.52,46.8,1333.1,221.1,0.67335,0.476,96.441,104.69
2016-07-13,1.2978,4072.775,46310.16,0.6651,0.4934,0.496,0.51,44.75,1342.64,223.8,0.6801,0.476,96.216,104.49
2016-07-14,1.2892,4094.284,46376.35,0.6732,0.5088,0.551,0.51,45.68,1335.23,224.1,0.6791,0.474,96.077,105.35
2016-07-15,1.2974,4090.488,46273.78,0.6674,0.4883,0.567,0.55,45.95,1337.45,223.05,0.68785,0.463,96.58,104.88
2016-07-18,1.2945,4100.397,46433.71,0.6897,0.5036,0.58,0.555,45.24,1328.85,223.4,0.6956,0.474,96.562,106.16
2016-07-19,1.302,4094.613,46409.81,0.6898,0.4985,0.572,0.55,44.65,1332.01,226.15,0.6971,0.475,97.063,106.12
2016-07-20,1.3057,4112.609,46443.11,0.7101,0.5498,0.607,0.57,44.94,1316.06,225.2,0.7016,0.493,97.201,106.89
2016-07-21,1.3088,4097.822,46548.39,0.6778,0.5242,0.567,0.559,44.75,1331.43,225.6,0.7145,0.514,97,105.82
2016-07-22,1.3127,4116.503,46689.63,0.7025,0.5293,0.566,0.55,44.19,1322.73,223.4,0.721,0.504,97.467,106.13
2016-07-25,1.3217,4104.129,46361.68,0.7332,0.5395,0.577,0.561,43.13,1315.6,221.6,0.7335,0.5,97.286,105.81
2016-07-26,1.3188,4105.575,46527.63,0.7539,0.5446,0.595,0.581,42.92,1320.26,222.5,0.743,0.514,97.156,104.66
2016-07-27,1.3189,4100.81,46540.74,0.7184,0.5242,0.581,0.581,41.92,1340.08,218.5,0.7515,0.524,97.053,105.4
2016-07-28,1.3156,4107.749,46561.88,0.7066,0.5088,0.586,0.583,41.14,1335.75,220.9,0.7565,0.537,96.739,105.27
2016-07-29,1.303,4114.508,46657.94,0.6554,0.4884,0.54,0.57,41.6,1351.28,222.15,0.7591,0.535,95.53,102.06
2016-08-01,1.3124,4109.284,46657.94,0.6848,0.4884,0.54,0.577,40.06,1353.15,219.95,0.7591,0.558,95.713,102.39
2016-08-02,1.311,4083.249,46319.64,0.6788,0.4884,0.558,0.581,39.51,1363.57,220.9,0.7676,0.534,95.064,100.89
2016-08-03,1.3067,4097.301,46431.74,0.6668,0.4986,0.558,0.578,40.83,1358.18,219.85,0.7776,0.528,95.563,101.24
2016-08-04,1.3019,4099.206,46485.29,0.643,0.4935,0.536,0.57,41.93,1361.15,217.4,0.7876,0.518,95.758,101.22
2016-08-05,1.3172,4134.557,46869.18,0.7221,0.5394,0.523,0.533,41.8,1336,215.4,0.79235,0.512,96.194,101.82
2016-08-08,1.3154,4131.189,47212.01,0.726,0.5496,0.51,0.527,43.02,1335.31,216.5,0.8065,0.517,96.401,102.45
2016-08-09,1.3119,4132.96,47358.68,0.71,0.5394,0.51,0.522,42.77,1340.73,215,0.816,0.531,96.183,101.88
2016-08-10,1.3058,4122.651,47275.29,0.682,0.5241,0.509,0.517,41.71,1346.61,217.1,0.8176,0.524,95.65,101.29
2016-08-11,1.2993,4142.72,47356.47,0.742,0.5394,0.539,0.544,43.49,1338.78,219.1,0.817,0.504,95.857,101.96
2016-08-12,1.2951,4139.632,47209.95,0.7057,0.5343,0.526,0.53,44.49,1335.97,214,0.81825,0.494,95.722,101.3
2016-08-15,1.2924,4151.69,47305.63,0.7258,0.5394,0.549,0.545,45.74,1339.4,215.15,0.80411,0.49,95.629,101.26
2016-08-16,1.2863,4129.677,47075.68,0.7459,0.5394,0.563,0.559,46.58,1346.24,217.2,0.80128,0.487,94.791,100.31
2016-08-17,1.2844,4138.419,47061.02,0.7257,0.5753,0.573,0.56,46.79,1348.73,215.2,0.81128,0.493,94.718,100.28
2016-08-18,1.2782,4147.636,47057.37,0.7014,0.5651,0.573,0.55,48.22,1352.36,216.75,0.811,0.502,94.157,99.89
2016-08-19,1.2871,4142.227,47031.13,0.7459,0.5804,0.573,0.549,48.52,1341.47,216.7,0.81711,0.504,94.511,100.22
2016-08-22,1.2946,4139.971,47226.29,0.7378,0.5804,0.554,0.55,47.05,1339.09,214,0.82544,0.504,94.519,100.33
2016-08-23,1.2913,4148.165,47281.99,0.7418,0.5804,0.557,0.549,48.1,1337.56,211.5,0.82544,0.506,94.539,100.24
2016-08-24,1.2927,4126.651,46842.38,0.7618,0.5753,0.575,0.549,46.77,1324.13,207.65,0.82544,0.513,94.786,100.45
2016-08-25,1.2922,4121.086,46857.29,0.7894,0.5753,0.589,0.56,47.33,1321.97,207.65,0.82933,0.515,94.772,100.53
2016-08-26,1.3003,4114.676,46886.64,0.8428,0.6008,0.607,0.57,47.64,1321.18,207.85,0.83344,0.512,95.566,101.84
2016-08-29,1.3011,4136.747,47045.19,0.8052,0.5957,0.586,0.558,46.98,1323.38,207.45,#N/A,0.521,95.58,101.92
2016-08-30,1.3099,4129.336,47055.93,0.7973,0.5906,0.587,0.558,46.35,1311.11,206.9,0.84211,0.519,96.054,102.96
2016-08-31,1.3105,4120.285,46782.53,0.8053,0.5906,0.576,0.57,44.7,1308.97,206.95,0.83933,0.524,96.022,103.43
2016-09-01,1.3103,4120.173,47072.03,0.7816,0.5854,0.56,0.569,43.16,1313.89,206.85,0.83567,0.53,95.653,103.23
2016-09-02,1.2993,4137.698,47430.59,0.7858,0.5803,0.592,0.563,44.44,1325.21,207.15,0.83511,0.516,95.844,103.92
2016-09-05,1.2928,4137.698,47430.59,0.7858,0.5803,0.592,0.569,44.44,1327.08,#N/A,0.83344,0.54,95.844,103.43
2016-09-06,1.2844,4150.112,47486.63,0.7281,0.5496,0.569,0.575,44.83,1350,208.4,0.84067,0.514,94.823,102.02
2016-09-07,1.2884,4150.505,47457.21,0.734,0.5496,0.545,0.553,45.5,1345.18,209.3,0.83356,0.509,94.956,101.74
2016-09-08,1.2937,4141.457,47478.09,0.7699,0.5649,0.571,0.554,47.62,1338.3,209.6,0.84544,0.504,95.027,102.49
2016-09-09,1.3049,4039.954,46633.72,0.7821,0.5598,0.583,0.559,45.88,1327.83,208.85,0.85222,0.505,95.336,102.69
2016-09-12,1.304,4099.475,46818.3,0.7701,0.5547,0.586,0.557,46.29,1327.82,209.6,0.85578,0.505,95.095,101.85
2016-09-13,1.3176,4039.924,46047.76,0.7982,0.57,0.602,0.575,44.9,1319.05,209.55,0.85028,0.507,95.633,102.56
2016-09-14,1.3195,4037.828,46114.21,0.758,0.6111,0.583,0.571,43.58,1322.94,214.8,0.85389,0.516,95.327,102.43
2016-09-15,1.316,4079.319,46554.62,0.7258,0.5958,0.575,0.569,43.91,1314.75,215.2,0.85656,0.518,95.288,102.1
2016-09-16,1.3212,4063.973,46384.95,0.7621,0.6009,0.581,0.57,43.03,1310.35,215.15,0.85711,0.512,96.108,102.29
2016-09-19,1.3203,4063.936,46531.13,0.7784,0.606,0.584,0.565,43.3,1313.19,214.9,0.86067,0.517,95.841,101.93
2016-09-20,1.3189,4065.202,46616.48,0.7743,0.606,0.57,0.57,43.44,1314.84,215.55,0.86589,0.523,96.019,101.7
2016-09-21,1.3101,4109.625,47224.39,0.7744,0.6008,0.576,0.58,45.34,1335.17,214.5,0.86333,0.547,95.66,100.32
2016-09-22,1.3042,4136.413,47506.92,0.7703,0.5804,0.57,0.57,46.32,1337.07,218.75,0.85672,0.533,95.448,100.76
2016-09-23,1.3172,4112.688,47188.26,0.754,0.5752,0.521,0.535,44.48,1337.56,219.25,0.85294,0.539,95.477,101.02
2016-09-26,1.3227,4077.71,46948.85,0.7336,0.5701,0.499,0.53,45.93,1337.95,219,0.85294,0.525,95.297,100.33
2016-09-27,1.3196,4104.179,46751.79,0.7421,0.5701,0.496,0.528,44.67,1327.32,216.15,0.85378,0.523,95.435,100.43
2016-09-28,1.308,4126.83,47347.94,0.7559,0.5803,0.513,0.53,47.05,1321.54,217.95,0.83769,0.524,95.431,100.69
2016-09-29,1.3146,4088.466,47423.18,0.7342,0.5701,0.494,0.527,47.83,1320.37,219,0.84561,0.534,95.535,101.03
2016-09-30,1.3127,4121.064,47352.94,0.7619,0.5854,0.521,0.521,48.24,1315.87,221.05,0.85367,0.532,95.463,101.35
2016-10-03,1.312,4108.133,47234.54,0.7916,0.6059,0.538,0.539,48.81,1311.6,219.2,0.85789,0.521,95.695,101.65
2016-10-04,1.3192,4088.167,46694.2,0.8215,0.6263,0.557,0.549,48.69,1268.44,216.7,0.86433,0.514,96.169,102.9
2016-10-05,1.3176,4107.397,47007.52,0.8316,0.6263,0.574,0.56,49.83,1266.85,216.45,0.86794,0.487,96.125,103.5
2016-10-06,1.3218,4109.49,46959.63,0.8496,0.6314,0.581,0.57,50.44,1254.38,215.55,0.87156,0.489,96.765,103.95
2016-10-07,1.3296,4096.25,46868.3,0.8301,0.6314,0.592,0.579,49.81,1257.08,216.35,0.87606,0.497,96.632,102.98
2016-10-10,1.3176,4115.12,46868.3,0.8301,0.6314,0.592,0.586,51.35,1259.65,219.75,0.87389,0.519,96.929,103.61
2016-10-11,1.3265,4063.921,46814.71,0.8664,0.6416,0.603,0.577,50.79,1252.8,218.55,0.8775,0.499,97.69,103.51
2016-10-12,1.3276,4068.917,47040.23,0.8585,0.6777,0.601,0.585,50.18,1255.25,217.65,0.88111,0.501,97.966,104.21
2016-10-13,1.3192,4056.454,47120.08,0.8345,0.652,0.597,0.578,50.44,1258.09,212.2,0.88,0.498,97.516,103.71
2016-10-14,1.3139,4057.277,46931.13,0.8348,0.6571,0.619,0.586,50.35,1251.03,211.05,0.88167,0.508,98.019,104.18
2016-10-17,1.3129,4045.069,46968.22,0.8147,0.6418,0.601,0.575,49.94,1255.85,210.7,0.87761,0.508,97.888,103.89
2016-10-18,1.3109,4069.989,47469.52,0.7986,0.6418,0.588,0.574,50.29,1262.5,210.55,0.88122,0.51,97.895,103.87
2016-10-19,1.3114,4079.496,47754.99,0.7946,0.6315,0.562,0.561,51.6,1269.23,210.35,0.88067,0.509,97.92,103.44
2016-10-20,1.323,4074.178,47780.14,0.819,0.6469,0.547,0.539,50.43,1265.76,209.6,0.88178,0.5,98.315,103.95
2016-10-21,1.3332,4073.851,48075.62,0.8234,0.6417,0.521,0.52,50.85,1266.46,208.85,0.88178,0.497,98.695,103.8
2016-10-24,1.3286,4093.225,48054.35,0.8399,0.6468,0.562,0.53,50.52,1264.44,209.3,0.88372,0.482,98.756,104.18
2016-10-25,1.3351,4077.803,47885.66,0.8523,0.6519,0.54,0.528,49.96,1273.87,213.85,0.88567,0.487,98.719,104.22
2016-10-26,1.3381,4070.757,47683.4,0.8685,0.6468,0.559,0.544,49.18,1267.1,214.55,0.89039,0.493,98.629,104.47
2016-10-27,1.3386,4058.748,47778.74,0.8863,0.6519,0.58,0.559,49.72,1268.4,216.35,0.88733,0.482,98.888,105.29
2016-10-28,1.3398,4046.362,47639.12,0.8526,0.6417,0.566,0.545,48.7,1275.47,219.35,0.88594,0.479,98.348,104.74
2016-10-31,1.3409,4045.891,47645.5,0.8409,0.6417,0.547,0.543,46.86,1277.21,220.5,0.88428,0.475,98.445,104.82
2016-11-01,1.339,4018.475,47616.67,0.8311,0.6365,0.551,0.545,46.67,1288.2,222.9,0.88094,0.463,97.699,104.15
2016-11-02,1.3393,3992.765,47025.09,0.8174,0.6263,0.542,0.54,45.34,1296.81,223.05,0.87567,0.48,97.398,103.3
2016-11-03,1.3397,3976.562,46989.71,0.8055,0.6212,0.545,0.53,44.66,1302.7,224.9,0.88094,0.455,97.157,102.98
2016-11-04,1.3404,3970.024,46751.7,0.7838,0.6007,0.52,0.52,44.07,1305.06,226.5,0.88261,0.445,97.065,103.12
2016-11-07,1.3364,4058.304,47213.12,0.8178,0.6109,0.555,0.54,44.89,1281.64,230.95,0.88678,0.443,97.781,104.46
2016-11-08,1.3288,4075.607,47227.25,0.8539,0.6416,0.583,0.547,44.98,1275.68,238,0.88233,0.46,97.861,105.16
2016-11-09,1.3424,4121.027,47559.36,0.8901,0.7084,0.589,0.552,45.27,1277.98,245.95,0.8865,0.461,98.504,105.67
2016-11-10,1.3469,4129.458,47522.79,0.9151,0.7186,0.623,0.565,44.66,1259.2,255.1,0.90206,0.47,98.785,106.83
2016-11-11,1.3542,4123.691,46914.14,0.9151,0.7186,0.623,0.572,43.41,1227.64,250.9,0.90567,0.491,99.06,106.65
2016-11-14,1.3557,4123.814,47054.57,1.0023,0.7647,0.667,0.585,43.32,1221.35,252.1,0.91122,0.496,100.11,108.42
2016-11-15,1.3448,4155.625,47567.99,0.9926,0.7544,0.662,0.591,45.81,1228.73,250.5,0.90622,0.506,100.23,109.2
2016-11-16,1.3446,4150.212,47500.37,1.0051,0.7391,0.657,0.581,45.57,1224.99,246.75,0.90872,0.502,100.41,109.08
2016-11-17,1.3521,4169.866,47799.98,1.0461,0.7595,0.676,0.579,45.42,1216.42,249.1,0.91122,0.492,100.89,110.12
2016-11-18,1.3505,4160.578,47933.82,1.0678,0.7544,0.67,0.572,45.69,1207.89,246.75,0.91622,0.494,101.21,110.91
2016-11-21,1.3418,4191.683,48501.75,1.0683,0.7595,0.674,0.575,47.49,1214.23,251.5,0.91983,0.502,101.05,110.82
2016-11-22,1.3441,4200.946,48696.88,1.0871,0.7595,0.655,0.558,48.03,1212.32,254.45,0.92483,0.499,101.04,111.14
2016-11-23,1.3488,4204.49,48639.59,1.1228,0.7697,0.666,0.57,47.96,1188.32,260.75,0.93011,0.501,101.7,112.52
2016-11-24,1.3492,4204.49,48622.05,1.1228,0.7697,0.683,0.574,47.96,1181.67,#N/A,0.93706,0.51,101.7,113.33
2016-11-25,1.3519,4221.024,48622.89,1.1168,0.7799,0.672,0.57,46.06,1183.56,266.8,0.93733,0.508,101.49,113.22
2016-11-28,1.3412,4199.387,48454,1.099,0.7697,0.66,0.568,47.08,1194,265.65,0.93511,0.508,101.33,111.94
2016-11-29,1.3432,4205.985,48406.33,1.0871,0.7645,0.669,0.58,45.23,1188.31,259.5,0.93067,0.506,100.93,112.38
2016-11-30,1.3437,4195.73,48690.84,1.113,0.7748,0.703,0.59,49.44,1173.2,262.15,0.93417,0.513,101.5,114.46
2016-12-01,1.3319,4181.148,48512.25,1.147,0.7799,0.757,0.61,51.06,1171.69,263.15,0.94167,0.515,101.04,114.1
2016-12-02,1.3292,4182.81,48593.71,1.0957,0.7696,0.731,0.607,51.68,1177.43,261.5,0.94639,0.512,100.77,113.51
2016-12-05,1.3271,4207.565,48731.58,1.1198,0.7901,0.739,0.605,51.79,1170.38,268.9,0.94806,0.505,100.09,113.85
2016-12-06,1.3277,4222.036,48833.57,1.1139,0.785,0.721,0.595,50.93,1169.85,267.2,0.95083,0.487,100.49,114.02
2016-12-07,1.3234,4278.438,49219.62,1.094,0.8315,0.7,0.585,49.77,1173.98,263.7,0.95083,0.485,100.23,113.77
2016-12-08,1.3191,4288.104,49409.43,1.1102,0.8366,0.721,0.59,50.84,1170.78,262,0.95306,0.482,101.1,114.04
2016-12-09,1.3179,4313.605,49464.34,1.1329,0.8468,0.739,0.595,51.5,1159.86,264.2,0.9565,0.487,101.59,115.32
2016-12-12,1.313,4308.939,49386.48,1.1411,0.8468,0.757,0.6,52.83,1162.22,261.3,0.95872,0.491,101.03,115.02
2016-12-13,1.3131,4337.861,49727.9,1.1636,0.8673,0.774,0.605,52.98,1158.54,259.3,0.96344,0.489,101.07,115.19
2016-12-14,1.3283,4302.934,49123.31,1.2673,0.9084,0.807,0.605,51.04,1142.95,260,0.97039,0.498,101.76,117.04
2016-12-15,1.3336,4319.84,49191.6,1.2738,0.8878,0.824,0.624,50.9,1128.5,259.6,0.99317,0.485,103.02,118.18
2016-12-16,1.3336,4312.397,49301.26,1.2524,0.8826,0.821,0.625,51.9,1134.88,256.1,0.99733,0.486,102.95,117.93
2016-12-19,1.3408,4321.021,49358.31,1.2221,0.8775,0.798,0.625,52.12,1138.21,249.65,0.99428,0.482,103.14,117.09
2016-12-20,1.3368,4337.359,49435.66,1.2163,0.8775,0.824,0.627,52.23,1132.35,249.95,0.99622,0.487,103.29,117.86
2016-12-21,1.3413,4326.847,49477.62,1.1879,0.8569,0.829,0.627,52.49,1131.61,249.15,0.99761,0.481,103.02,117.55
2016-12-22,1.3483,4319.331,49589.91,1.1923,0.8518,0.827,0.635,52.95,1128.38,249.45,0.99706,0.474,103.09,117.54
2016-12-23,1.3533,4325.166,49567.01,1.2016,0.8517,0.794,0.627,53.02,1133.3,247.25,0.99706,0.463,103.01,117.33
2016-12-26,1.3509,4325.166,49567.01,1.2016,0.8517,0.794,0.636,53.02,#N/A,#N/A,#N/A,0.49,102.97,117.1
2016-12-27,1.3575,4334.927,49567.01,1.2267,0.8568,0.794,0.636,53.9,1138.78,250.8,#N/A,#N/A,103.02,117.43
